project_id,author,code_smells,lines_edited,commits,sonar_smells,mean,std,cv
org.apache:commons-io,Henri Yandell,"27,01754386","12,6760604","7,363991584","11,83127572","1414,2425","1955,028161","1,382385384"
org.apache:commons-jelly,Morgan James Delagrange,"0,8982035928","11,44501689","8,02882141","2,376729337","1189,73","1681,867621","1,413654881"
org.apache:commons-jelly,James Strachan,"81,73652695","37,95169408","30,72568194","72,93366442","117,7674286","203,4884939","1,727884326"
org.apache:commons-jelly,Dion Gillard,"10,47904192","34,400194","37,26196603","11,38701667","1406,438462","3939,984288","2,80139117"
org.apache:commons-jelly,Bob McWhirter,"5,389221557","1,552265633","2,521873392","8,832919475","932,562","1538,980406","1,65027141"
org.apache:commons-jexl,Sebastian Bazley,"0,6479481641","1,594498552","11,06951872","0,2910784456","348,2666667","390,146384","1,120251868"
org.apache:commons-jexl,Rahul Akolkar,"3,023758099","4,557120295","5,187165775","1,237083394","113,226","140,4378191","1,240331895"
org.apache:commons-jexl,Niall Pemberton,"28,72570194","0,6129902606","2,352941176","33,07014991","562,52625","803,1807207","1,427810206"
org.apache:commons-jexl,Henri Biestro,"14,14686825","46,78204791","28,6631016","6,818512589","2696,190769","4106,521491","1,52308269"
org.apache:commons-jexl,Geir Magnusson Jr,"13,39092873","6,948868123","2,887700535","2,565128802","1701,088333","1878,765783","1,104449279"
org.apache:commons-jexl,Dion Gillard,"18,6825054","16,48196894","22,67379679","26,18250619","1682,236154","3901,781843","2,319401966"
org.apache:configuration,Ralph Goers,"6,027060271","1,942452043","1,591511936","6,911385145","1084,654286","1483,04786","1,36730005"
org.apache:configuration,Oliver Heger,"60,02460025","67,26653163","66,84350133","36,019501","1070,206408","2935,636779","2,743056627"
org.apache:configuration,Henning Schmiedehausen,"0,8610086101","0,3614917193","0,7368110816","2,968167479","257,625","333,5917662","1,294873425"
org.apache:configuration,Emmanuel Bourg,"10,94710947","5,391993328","6,719717065","17,78032693","2587,389","4918,972753","1,901133827"
org.apache:configuration,David Eric Pugh,"22,01722017","4,739544859","3,124078986","8,058503011","621,02625","772,1934074","1,243415085"
org.apache:dbcp,Sebastian Bazley,"4,054054054","2,134797963","8,897959184","5,475763016","18320,08","24486,20274","1,336577282"
org.apache:dbcp,Rodney Waldhoff,"7,432432432","4,399766533","1,795918367","6,508078995","94,795","133,4381207","1,407649356"
org.apache:dbcp,Phil Steitz,"14,86486486","9,126639205","15,10204082","19,61400359","11036,76429","16025,97499","1,452053752"
org.apache:dbcp,Mark Thomas,"17,56756757","18,98391343","17,10204082","26,79533214","9647,284286","9385,952953","0,9729114096"
org.apache:dbcp,John McNally,"21,62162162","4,667246136","0,5306122449","14,00359066","5207,2","5261,242148","1,010378351"
org.apache:dbcp,Dirk Verbeeck,"28,37837838","7,923610849","9,632653061","18,80610413","1504,386667","2314,152321","1,53826963"
org.apache:dbutils,Henri Yandell,"37,03703704","10,24748051","11,41025641","44,5754717","10818,79","15162,78769","1,401523432"
