"project_id","author","code_smells","lines_edited","commits","sonar_smells","mean","std","cv"
org.apache:beanutils,Craig R. McClanahan,32.589285714285715,14.359582293179693,9.857142857142858,43.21461187214612,1212.1864705882351,1549.8264333948057,1.2785379733224747
org.apache:beanutils,Robert Burrell Donkin,32.8125,17.136741935353356,9.071428571428571,21.333333333333332,1062.8000000000002,1363.4587231699518,1.2828930402427094
org.apache:vfs,Mario Ivankovits,21.25506072874494,15.19742871786844,14.098360655737705,35.678258561189274,696.118125,904.1170097462496,1.2987982603473363
org.apache:vfs,Ralph Goers,19.635627530364374,9.991743821121174,5.573770491803279,7.300238916910008,3238.4739999999997,4263.905874234327,1.3166404529523248
org.apache:validator,Niall Kegan Pemberton,22.021660649819495,28.939706068522632,15.968586387434556,19.053763440860216,2639.3614285714284,3480.6365791400317,1.318741928051873
org.apache:hive,Sushanth Sowmyan,1.6491024898668212,0.5291568510062578,1.2267947552901466,3.001225476905725,867.8405555555555,1146.304792249848,1.3208702738212452
org.apache:archiva,Maria Odea B. Ching,6.7357512953367875,4.581105384047342,6.529527331561308,7.833512086461513,978.8320000000001,1310.7535900191851,1.3390996514408857
org.apache:bcel,Emmanuel Bourg,1.2455516014234875,1.753139790824474,5.405405405405405,1.433776001880362,1932.555,2611.21684422544,1.3511733659458283
org.apache:ognl,Maurizio Cucchiara,11.32596685082873,15.884959804978406,29.470672389127326,7.255864702673214,116.48375000000001,158.45813434807135,1.3603454073900552
org.apache:commons-cli,Oliver Heger,1.1788384128809661,0.714152678509068,0.9950248756218906,1.4740775892751217,47.9575,65.40667365287226,1.3638466069514101
org.apache:configuration,Ralph Goers,6.027060270602706,1.9424520433694745,1.5915119363395225,6.9113851448236305,1084.6542857142856,1483.0478595767697,1.3673000504489106
org.apache:httpcore,Roland Weber,2.201524132091448,3.398185536735015,4.0793517742386145,5.495495495495495,707.4127272727272,971.8096444375401,1.3737519936687264
org.apache:commons-io,Henri Yandell,27.017543859649123,12.676060399820047,7.363991584009618,11.831275720164609,1414.2425,1955.0281607707511,1.3823853835327047
org.apache:felix,Manuel L. Santillan,3.238341968911917,0.14543817505301282,0.13784049885132918,1.9309840053387295,109.14999999999999,151.12551855990435,1.384567279522715
org.apache:thrift,Bryan Duxbury,35.38306451612903,5.272343308519415,8.410028562361155,28.552308721838056,911.0419230769231,1263.0257243081608,1.3863530231874062
org.apache:beanutils,Niall Pemberton,19.196428571428573,17.765082396352145,21.0,19.671232876712327,2541.8809090909094,3529.7609240326333,1.3886413448437418
org.apache:hive,Edward Capriolo,1.9525188187608569,0.09176430269384796,0.32454887706088537,0.44767864308256244,2035.104,2828.5022871353667,1.3898563843102696
org.apache:cocoon,Unico Hommes,0.5066789497927222,0.67965632934953,2.728067175804552,0.8176988770089436,505.26785714285717,702.4726679619048,1.390297558079755
org.apache:hive,Thejas Nair,1.206716850028952,0.8994768080201855,2.2328962741788914,1.8802936806602393,268.36291666666665,374.4851408065867,1.3954429526182799
org.apache:hive,Prasanth J,1.44991314418066,0.4529123561941113,0.8048812151109958,1.8954765803771867,264.43260869565216,370.76808318822043,1.402126935165378
org.apache:net,Sebastian Bazley,12.257712257712258,16.578337507900464,53.116089613034625,16.47658545014688,2410.267631578947,3400.7255007038543,1.410932734667339
org.apache:cocoon,Ugo Cei,0.30707815138952865,0.36434333063577684,0.6915156350925187,0.15869813731423577,1741.1525,2458.7917326765537,1.4121633416237542
org.apache:batik,Stephane Hillion,53.852667231160034,19.00126506543055,11.734475374732334,45.46720960137162,250.94736842105263,355.6443688600731,1.4172070067830094
org.apache:commons-jexl,Niall Pemberton,28.72570194384449,0.6129902605948934,2.3529411764705883,33.070149905399504,562.52625,803.1807206518255,1.4278102055714297
org.apache:digester,Robert Burrell Donkin,8.88529886914378,13.150223461809873,7.084095063985375,25.181665735047513,740.9633333333334,1065.2199572902884,1.437614939052704
org.apache:hive,Jason Dere,0.5280833815865663,0.9425436655209448,2.213423341555238,0.8207441789846978,328.9852941176471,474.15748289884715,1.4412725777623532
org.apache:cayenne,Andrus Adamchik,99.33665008291874,52.17616790510055,52.29257641921397,98.14209274673009,190.9003125,275.8366647933977,1.4449251611015443
org.apache:dbcp,Phil Steitz,14.864864864864865,9.12663920486754,15.10204081632653,19.61400359066427,11036.764285714284,16025.974988813065,1.452053751800851
org.apache:hive,Namit Jain,4.1343370005790385,4.005785333095575,4.770868492795015,3.325271936578859,407.5420689655173,597.5827617959454,1.4663093881640665
org.apache:cocoon,Par Daniel Fagerstrohm,4.17626285889759,3.183427534635,3.297997644287397,3.1995158361912446,574.8471739130435,860.6101084402934,1.4971111410047167
org.apache:httpclient,Oleg Kalnichevski,76.7080745341615,87.64945779539515,61.5995115995116,77.65199161425576,498.476,758.2233190841698,1.5210828988440162
org.apache:commons-jexl,Henri Biestro,14.146868250539956,46.78204790734404,28.663101604278076,6.818512589142774,2696.1907692307695,4106.521490865887,1.5230826904868786
org.apache:felix,Karl Pauls,6.476683937823834,15.868515464720286,9.691499835904168,3.285040793920737,689.5483333333333,1051.5825008322774,1.5250308789071265
org.apache:dbcp,Dirk Verbeeck,28.37837837837838,7.9236108486703705,9.63265306122449,18.806104129263915,1504.3866666666665,2314.152320629522,1.5382696296804381
org.apache:hive,Ashish Thusoo,0.7064273306311523,0.15563334379013904,0.33103985460210306,0.12905464759405263,442.4525,692.191543065694,1.5644426081120437
org.apache:commons-cli,Henri Yandell,39.994249568717656,48.35983516867274,21.492537313432837,43.252461739233595,1354.9494444444445,2130.7241097569795,1.5725487902839193
org.apache:hive,Alan Gates,6.6821077012159815,11.597697887039269,1.5123977671037259,5.080848940992745,1231.1415384615384,1945.5123553700282,1.580250762882376
