project_id;author;code_smells;lines_edited;commits;sonar_smells
;Henri Yandell;0,191100191100191;0,743463096046256;0,855397148676171;2,74753758424054
;Daniel Savarese;0,109200109200109;2,02579648400009;3,25865580448065;2,2435343586199
org.apache:ognl;Simone Tripodi;4,14364640883978;35,8161949652301;41,4878397711016;17,0212765957447
;Olivier Lamy;11,3259668508287;2,37224605976059;5,29327610872675;5,05546462993271
;Maurizio Cucchiara;11,3259668508287;15,8849598049784;29,4706723891273;7,25586470267321
;Lukasz Lenart;31,4917127071823;29,6710419705072;4,86409155937053;50,3364248045099
;Christian Grobmeier;4,97237569060773;7,4147661220435;6,00858369098712;1,6548463356974
;Antonio Petrelli;36,7403314917127;6,82011935208866;0,143061516452074;2,43680669212584
org.apache:santuario;Sean Mullan;10,2444097763911;2,58275874909235;7,14036920933473;51,3833093307057
;Raul Benito Garcia;9,3603744149766;10,4024830727793;10,2751654475792;9,42671618787741
;Marc Giger;1,19604784191368;2,01257051715685;2,9954719609892;1,65744460446196
;Erwin van der Koogh;0,0520020800832033;0,411311293295517;2,22918843608499;0,482579145506455
;Colm O hEigeartaigh;40,8216328653146;19,9262168670212;21,6997561825148;12,8224563531166
;Christian Geuer-Pollmann;35,8814352574103;16,9239624901478;9,85719261581331;20,4477121705955
;Berin Lautenbach;1,35205408216329;23,7467883275099;20,1323580633925;3,04454382374491
;Axl Mattheus;1,09204368174727;1,44044286946646;1,14942528735632;0,568483286591374
org.apache:thrift;Todd Lipcon;2,62096774193548;0,113728528957996;0,222151697873691;0,847646665179567
;T Jake Luciani;0,100806451612903;0,506387578479641;0,396699460488734;12,9823778719607
;Roger Meier;18,4475806451613;7,66551152796887;11,3932085052364;15,1238010260986
;Doug Cutting;33,1653225806452;0;0,0317359568390986;34,7758197635512
;David Reiss;10,2822580645161;7,54781815121234;13,6464614408124;6,29043051527995
;Bryan Duxbury;35,383064516129;5,27234330851941;8,41002856236116;28,5523087218381
org.apache:validator;Ted Nathan Husted;1,08303249097473;1,06225040568068;0,785340314136126;1,29032258064516
;Sebastian Bazley;7,22021660649819;8,05722111611099;20,4842931937173;9,76344086021505
;Robert Leland;6,13718411552347;20,7035251061675;6,8717277486911;6,79569892473118
;Niall Kegan Pemberton;22,0216606498195;28,9397060685226;15,9685863874346;19,0537634408602
;James Turner;7,94223826714802;2,50198524588277;1,63612565445026;4,94623655913978
;Eitan Adler;3,97111913357401;0,0023017343568378;0,0654450261780104;0,473118279569892
;David Winterfeldt;32,4909747292419;7,26887709889402;2,61780104712042;23,8279569892473
;David Graham;11,1913357400722;13,7971711684754;13,0235602094241;10,9247311827957
;Benjamin Speakmon;7,94223826714802;2,19297740847729;3,46858638743455;4,43010752688172
org.apache:vfs;adammurdoch;19,2307692307692;10,1293468024349;7,80327868852459;15,8216087071941
;Ralph Goers;19,6356275303644;9,99174382112117;5,57377049180328;7,30023891691001
;Rahul Akolkar;2,02429149797571;1,37072767991274;0,524590163934426;8,54791611361826
;Niall Pemberton;0,202429149797571;0,559501296497815;1,14754098360656;0,0265463233342182
;Mario Ivankovits;21,2550607287449;15,1974287178684;14,0983606557377;35,6782585611893
;Joerg Schaible;0,404858299595142;0,906159816394701;1,83606557377049;1,06185293336873
