project_id,author,mean,std,cv
org.apache:hive,GuoPhilipse,130.53,,
org.apache:hive,HarshitGupta11,906.1,,
org.apache:hive,Johan,311.34,,
org.apache:hive,Jonathan Doron,3625.32,,
org.apache:hive,Josh Elser,15093.27,,
org.apache:hive,Kousuke Saruta,63.83,,
org.apache:hive,Madhan Neethiraj,689.46,,
org.apache:hive,Malcolm Taylor,13392.01,,
org.apache:hive,Morio Ramdenbourg,1005.11,,
org.apache:hive,Na Li,413.18,,
org.apache:hive,Nachiket Vaidya,5925.57,,
org.apache:hive,Nanda kumar,386.85,,
org.apache:hive,Oleksiy Sayankin,25039.03,,
org.apache:hive,Pablo Junge,2815.46,,
org.apache:hive,Piotr Findeisen,21926.75,,
org.apache:hive,Ratandeep Ratti,14696.71,,
org.apache:hive,Richard Zhang,5739.89,,
org.apache:hive,Robert Kucsora,626.6,,
org.apache:hive,Ryu Kobayashi,22293.52,,
org.apache:hive,Simhadri G,4702.69,,
org.apache:hive,Steve Yeom,1946.68,,
org.apache:hive,Uma Maheswara Rao G,2521.03,,
org.apache:hive,Vijay Kumar,177.33,,
org.apache:hive,Yin Huai,467.38,,
org.apache:hive,achennagiri,1558.53,,
org.apache:hive,csjuhasz-c,1073.49,,
org.apache:hive,dengzhhu653,3866.83,,
org.apache:hive,dh20,5436.66,,
org.apache:hive,dlavati,5676.36,,
org.apache:hive,jdere,653.6,,
org.apache:hive,jshmchenxi,3899.6,,
org.apache:hive,nareshpr,14290.13,,
org.apache:hive,okumin,5018.74,,
org.apache:hive,pengchengxiong,0.8,,
org.apache:hive,yunfei liu,5378.62,,
org.apache:hive,zeroflag,156.76,,
org.apache:hive,zhuwei,3876.59,,
org.apache:hive,zmatyus,2926.33,,
org.apache:httpclient,Asankha Chamath Perera,7138.14,,
org.apache:httpclient,Ioannis Sermetziadis,0.01,,
org.apache:httpclient,Jay Modi,14825.09,,
org.apache:httpclient,Julian Sedding,0.68,,
org.apache:httpclient,Leandro Nunes,128.44,,
org.apache:httpclient,Michael Becke,0.01,,
org.apache:httpclient,Niels Basjes,5379.92,,
org.apache:httpclient,Ortwin Glueck,70.89,,
org.apache:httpclient,Richard Hernandez,23.39,,
org.apache:httpclient,Sandeep Kulkarni,99.55,,
org.apache:httpclient,Sean Sullivan,2518.88,,
org.apache:httpcore,Bill Speirs,2034.56,,
org.apache:httpcore,David Maplesden,1417.2,,
org.apache:httpcore,Desmond Yeung,19376.09,,
org.apache:httpcore,Hervé Boutemy,0.0,,
org.apache:httpcore,Sam Berlin,190.2,,
org.apache:httpcore,imoldovan-intacct,62.57,,
org.apache:jxpath,Martin van den Bemt,0.41,,
org.apache:jxpath,Pascal Schumacher,0.04,,
org.apache:net,Chris Steingen,0.2,,
org.apache:net,Dennis Lundberg,0.05,,
org.apache:net,Dion Gillard,924.46,,
org.apache:net,James Strachan,1.5,,
org.apache:net,Jean-Frederic Clere,545.97,,
org.apache:net,Lewis John McGibbney,16.31,,
org.apache:net,Nagabhushan S N,2.06,,
org.apache:net,Niklas Gustavsson,1592.17,,
org.apache:net,drmaas,68.35,,
org.apache:ognl,John Patrick,66.52,,
org.apache:santuario,Gavin McDonald,0.0,,
org.apache:santuario,Ted Leung,0.0,,
org.apache:thrift,Aki Sukegawa,13.01,,
org.apache:thrift,Alan Dunn,0.0,0.0,
org.apache:thrift,Andrew Boyle,67.67,,
org.apache:thrift,Cameron Rollheiser,365.63,,
org.apache:thrift,Chao Sun,80.61,,
org.apache:thrift,Chris Piro,0.13,,
org.apache:thrift,Christopher Friedt,11895.27,,
org.apache:thrift,Craig Wickesser,6825.15,,
org.apache:thrift,Dedipyaman Das,38.0,,
org.apache:thrift,Deniss Afonin,3721.32,,
org.apache:thrift,Eric Chen,0.09,,
org.apache:thrift,Felipe Barriga Richards,17.6,,
org.apache:thrift,Francois Ferrand,301.52,,
org.apache:thrift,Gary Gregory,210.0,,
org.apache:thrift,Gaurav Singh,0.07,,
org.apache:thrift,Gavin McDonald,0.0,0.0,
org.apache:thrift,HIRANO Satoshi,33623.87,,
org.apache:thrift,Issacpeng,96.19,,
org.apache:thrift,Itay Duvdevani,0.04,,
org.apache:thrift,Jim Apple,170.59,,
org.apache:thrift,John Chee,1128.69,,
org.apache:thrift,Juan Cruz Viotti,0.02,,
org.apache:thrift,Justin Larrabee,46.84,,
org.apache:thrift,Kashirin Alex,4258.99,,
org.apache:thrift,Kevin Wooten,4081.04,,
org.apache:thrift,Klaus Trainer,446.35,,
org.apache:thrift,Kyle Johnson,158.08,,
org.apache:thrift,Lei Feiwei,4030.81,,
org.apache:thrift,Marco Schroeter,8483.49,,
org.apache:thrift,Mark Sonnabaum,7059.71,,
org.apache:thrift,Martin Haimberger,16380.21,,
org.apache:thrift,Márton Csordás,0.11,,
org.apache:thrift,Naveen Gangam,0.01,,
org.apache:thrift,Nikolay Tolstokulakov,47.45,,
org.apache:thrift,Orion Poplawski,0.02,,
org.apache:thrift,Ozan Can Altiok,7026.29,,
org.apache:thrift,Palmer Cox,16789.83,,
org.apache:thrift,Paulo Neves,1656.1,,
org.apache:thrift,Phil Price,8458.47,,
org.apache:thrift,Philippe Antoine,216.58,,
org.apache:thrift,Roman Soroka,190.38,,
org.apache:thrift,Sergey Elin,0.01,,
org.apache:thrift,Shaoyu Zhang,4519.35,,
org.apache:thrift,Simon Hürlimann (CyT),0.0,,
org.apache:thrift,Thomas Bartelmess,6075.21,,
org.apache:thrift,Triton,4425.99,,
org.apache:thrift,Wade Simmons,118.59,,
org.apache:thrift,WangYaofu,0.0,,
org.apache:thrift,Yao Jin,331.93,,
org.apache:thrift,bforbis,2471.13,,
org.apache:thrift,creker,21.91,,
org.apache:thrift,dtmuller,1687.96,,
org.apache:thrift,dugenkui,126.68,,
org.apache:thrift,jake-ruyi,61.92,,
org.apache:thrift,jose andres,0.0,,
org.apache:thrift,lm2048,1271.75,,
org.apache:thrift,longzhiri,284.25,,
org.apache:thrift,max ulidtko,781.76,,
org.apache:thrift,nicaro,191.69,,
org.apache:thrift,panivko,3624.23,,
org.apache:thrift,pavlo,0.03,,
org.apache:thrift,peterm,0.23,,
org.apache:thrift,soroshsabz,2604.64,,
org.apache:thrift,ubuntu,157.22,,
org.apache:thrift,winsweet,120.59,,
org.apache:thrift,xiexiaoqun,412.07,,
org.apache:thrift,xiongjieqing,0.13,,
org.apache:thrift,zembord,363.0,,
org.apache:thrift,zzn,1.55,,
org.apache:thrift,邹异雄,0.0,0.0,
org.apache:validator,Dennis Lundberg,4898.75,,
org.apache:validator,Jason van Zyl,33.62,,
org.apache:validator,Robert Burrell Donkin,43791.67,,
org.apache:validator,Stephen Colebourne,86.28,,
org.apache:vfs,Benedikt Ritter,0.01,,
org.apache:vfs,Christian Grobmeier,4.16,,
org.apache:vfs,Dion Gillard,27129.0,,
org.apache:vfs,Rob Tompkins,14680.65,,
org.apache:vfs,Seth Falco,0.03,,
org.apache:vfs,Stefan Bodewig,4513.32,,
org.apache:vfs,XenoAmess,2130.04,,
org.apache:zookeeper,Abhishek Singh Chouhan,9670.26,,
org.apache:zookeeper,Alexander A. Strelets,696.53,,
org.apache:zookeeper,Anup Ghatage,5.16,,
org.apache:zookeeper,Benedict Jin,5304.18,,
org.apache:zookeeper,Dinesh Appavoo,9.03,,
org.apache:zookeeper,Enrico Olivelli - Diennea,3409.98,,
org.apache:zookeeper,Giridharan Kesavan,590.49,,
org.apache:zookeeper,Igor Skokov,193.04,,
org.apache:zookeeper,Jeelani Mohamed Abdul Khader,23.3,,
org.apache:zookeeper,Jingguo Yao,7386.25,,
org.apache:zookeeper,Jorg Heymans,13854.23,,
org.apache:zookeeper,Josh Elser,16963.39,,
org.apache:zookeeper,Mukti Krishnan,13.47,,
org.apache:zookeeper,Nihal Jain,0.05,,
org.apache:zookeeper,Sam Mikes,58.65,,
org.apache:zookeeper,Tim Ward,525.89,,
org.apache:zookeeper,arshadmohammad,4448.63,,
org.apache:zookeeper,dk.technoboy,2195.24,,
org.apache:zookeeper,fangxiao,335.06,,
org.apache:zookeeper,lingjinjiang,950.61,,
org.apache:zookeeper,odidev,3159.86,,
org.apache:zookeeper,ruanwenjun,3.71,,
org.apache:zookeeper,szepet,612.69,,
org.apache:zookeeper,yinfangxi,500.37,,
org.apache:zookeeper,zhongxiong.zeng,1322.0,,
